type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
CREDIT,OTHERS,1450.0,8254.8,2025-03-12T21:58:10+05:30,2025-03-12,67290c96-fe8b-44b2-9ab3-4c4b3b046cb7,NEFT,8646845.0
DEBIT,UPI,1000.0,7254.8,2025-06-04T03:04:50+05:30,2025-06-04,942d6886-8012-4678-93a2-b100cbd039f5,UPI/3703,
CREDIT,OTHERS,900.0,8154.8,2025-10-01T13:57:54+05:30,2025-10-01,048a160c-23ad-481e-a0ff-578c6fa5691a,NEFT,8646845.0
DEBIT,UPI,239.0,7915.8,2025-11-05T00:07:29+05:30,2025-11-05,7e563d6a-9bd2-4e92-98d6-d1d5198fcd77,UPI/BILLDESKRECHARGE,
DEBIT,UPI,1550.0,6365.8,2025-04-16T19:07:43+05:30,2025-04-16,9cffe60a-004d-4301-be5d-65fec77679d4,UPI/37044,
CREDIT,OTHERS,7560.0,13925.8,2025-11-27T07:41:49+05:30,2025-11-27,235cd63f-42dc-4c6c-937d-5edceea0515a,NEFT,8646845.0
DEBIT,UPI,60.0,13865.8,2025-09-19T02:54:24+05:30,2025-09-19,fbcbe993-694a-41b5-af91-b8849e09696d,UPI/PAYTM,
DEBIT,UPI,13000.0,865.8,2025-09-21T12:47:17+05:30,2025-09-21,069c0e2e-c49f-4381-b345-9fa78ad7005f,UPI/BHARATPE,
DEBIT,UPI,200.0,665.8,2025-10-31T06:46:34+05:30,2025-10-31,9407b42d-53e7-482b-a58e-bace37332a4a,UPI/33395,
DEBIT,UPI,138.0,527.8,2025-02-03T22:16:01+05:30,2025-02-03,8c80c555-956d-49d3-99f6-b69bf42fa411,UPI/37063,
CREDIT,UPI,150.0,677.8,2025-08-11T14:46:37+05:30,2025-08-11,4840038d-9187-4690-9906-5e43c57e89e3,UPI/3707,
DEBIT,UPI,18.0,659.8,2025-01-24T14:00:28+05:30,2025-01-24,6d952ab3-15ac-4eb6-8b62-a0359ab885b6,UPI/33416,
DEBIT,UPI,70.0,589.8,2025-07-03T09:32:55+05:30,2025-07-03,c1bafebb-16c3-4b5f-a04f-84120657b604,UPI/37071,
CREDIT,OTHERS,1630.0,2219.8,2025-01-20T10:07:53+05:30,2025-01-20,f440e241-295e-4d32-a083-38ba7ef51113,NEFT,8646845.0
DEBIT,UPI,40.0,2179.8,2025-06-02T07:33:57+05:30,2025-06-02,a4235b82-f486-4a3e-b916-06be83f5f799,UPI/GPAY,
DEBIT,UPI,35.0,2144.8,2025-10-06T13:07:09+05:30,2025-10-06,2e3bed8e-65ec-4ea4-99ad-01a8874875d5,UPI/PAYTMnp,
CREDIT,OTHERS,210.0,2354.8,2025-07-19T05:44:25+05:30,2025-07-19,3640935a-3ece-4d18-8870-c57f78152f20,NEFT,8646845.0
DEBIT,UPI,120.0,2234.8,2025-09-22T16:00:08+05:30,2025-09-22,8ec29c92-1ba8-46a2-8d4f-a366ba1af469,UPI/37090,
DEBIT,UPI,40.0,2194.8,2025-12-05T01:45:20+05:30,2025-12-05,17e18e42-31d4-486a-8b20-992584eecf4f,UPI/33430,
CREDIT,OTHERS,450.0,2644.8,2025-01-04T19:54:50+05:30,2025-01-04,dc1772d9-fcab-47f0-8577-4dfafb04b996,NEFT,8646845.0
DEBIT,UPI,10.0,2634.8,2025-09-16T14:41:07+05:30,2025-09-16,8cd2ad3f-fa1b-4f03-8fc2-a4f280b5dc67,UPI/3710,
DEBIT,UPI,5.0,2629.8,2025-04-01T17:57:08+05:30,2025-04-01,acc4f7ef-860b-4467-a566-94afb81e865f,UPI/37101-,
CREDIT,OTHERS,2300.0,4929.8,2025-05-19T00:40:59+05:30,2025-05-19,8a6d2118-2ffb-4bf2-a909-bb18224dc396,NEFT,8646845.0
DEBIT,UPI,30.0,4899.8,2025-09-25T14:15:42+05:30,2025-09-25,1525ce13-ba65-4d9c-9b70-512ff424ee7a,UPI/33458,
CREDIT,OTHERS,400.0,5299.8,2025-07-27T18:55:43+05:30,2025-07-27,824eedf2-cdec-4fa4-a64e-2571db8c400b,NEFT,8646845.0
DEBIT,UPI,239.0,5060.8,2025-03-11T00:51:57+05:30,2025-03-11,8808c52c-487f-4c1a-a174-030cebd5dd51,UPI/BILLDESKRECHARGE,
CREDIT,OTHERS,2150.0,7210.8,2025-11-19T09:00:20+05:30,2025-11-19,89d35324-ffed-4553-ae23-fe785440b61c,NEFT,8646845.0
DEBIT,UPI,55.0,7155.8,2025-07-15T09:40:47+05:30,2025-07-15,a59ffb85-69d7-4c1d-b194-32d1c1d21160,UPI/37133,
DEBIT,UPI,300.0,6855.8,2025-11-12T06:21:36+05:30,2025-11-12,e5f9a203-43cf-45d0-9ee7-13b83ebc7c5a,UPI/BHARATPE,
DEBIT,UPI,195.0,6660.8,2025-01-30T08:52:02+05:30,2025-01-30,66ac8fe7-7c35-4ff3-afb1-42b4417e335c,UPI/37136,
CREDIT,OTHERS,550.0,7210.8,2025-03-01T18:04:17+05:30,2025-03-01,50944c66-968b-4497-83e0-e6851e0cc277,NEFT,8646845.0
DEBIT,UPI,10.0,7200.8,2025-02-28T09:20:09+05:30,2025-02-28,eb6c2f3d-fda7-4f6e-b1b5-1da1e8c31e0c,UPI/33481,
DEBIT,UPI,2000.0,5200.8,2025-05-21T05:17:56+05:30,2025-05-21,d2487a4d-ff70-479d-b733-e05dcc85e312,UPI/37144,
DEBIT,UPI,30.0,5170.8,2025-12-09T14:04:30+05:30,2025-12-09,da2103a4-9c9e-4c6a-85a1-52c3b4183238,UPI/37157,
CREDIT,OTHERS,700.0,5870.8,2025-11-24T08:44:18+05:30,2025-11-24,17ad766b-af37-40c5-b682-d7dcf5c477f0,NEFT,8646845.0
DEBIT,UPI,30.0,5840.8,2025-12-15T12:38:12+05:30,2025-12-15,8bc13a32-b96d-48cc-b3f4-44347d2bfa51,UPI/GPAY,
DEBIT,UPI,500.0,5340.8,2025-10-02T09:54:51+05:30,2025-10-02,61394046-351b-4ec4-a76c-d22a1ce7a56e,UPI/33502,
CREDIT,OTHERS,1100.0,6440.8,2025-05-04T09:35:33+05:30,2025-05-04,1cb1dd5c-9dcd-42b2-b64d-e346ef69d09d,NEFT,8646845.0
CREDIT,UPI,500.0,6940.8,2025-01-17T08:27:32+05:30,2025-01-17,1bd57b7d-e4d7-4c38-ba41-4217b0e19660,UPI/33518,
DEBIT,UPI,120.0,6820.8,2025-11-21T02:57:18+05:30,2025-11-21,0012eaa8-368a-4e35-b3c0-a95b33e8cd96,UPI/37176,
DEBIT,UPI,20.0,6800.8,2025-11-09T00:41:10+05:30,2025-11-09,d435bb20-9bd2-414a-bf2c-5e4f55769f08,UPI/33519,
DEBIT,UPI,30.0,6770.8,2025-11-24T21:16:05+05:30,2025-11-24,738ed782-9779-4e4d-a0ff-018c97d91632,UPI/3717,
CREDIT,OTHERS,1150.0,7920.8,2025-02-08T15:26:10+05:30,2025-02-08,2fac0273-e8a0-4ede-ba72-406f9b86361e,NEFT,8646845.0
DEBIT,UPI,1300.0,6620.8,2025-06-03T09:02:08+05:30,2025-06-03,74391594-4b0a-4e9d-8349-9bb8270850f0,UPI/37185/,
CREDIT,OTHERS,1820.0,8440.8,2025-04-16T13:48:17+05:30,2025-04-16,4d7c974b-2ebd-40b9-ab59-6fe7d3209753,IMPS,
DEBIT,UPI,40.0,8400.8,2025-11-08T14:33:11+05:30,2025-11-08,8b6884ea-2f8e-42e1-ab66-0145777135bb,UPI/PAYTMgp,
DEBIT,UPI,500.0,7900.8,2025-11-02T19:03:21+05:30,2025-11-02,cab97d3e-5468-4e30-bbfd-3067cfb83384,UPI/33535,
DEBIT,UPI,25.0,7875.8,2025-03-14T20:20:38+05:30,2025-03-14,6c999f83-d09c-4d71-864f-64c31fde893a,UPI/PAYTMvp,
CREDIT,OTHERS,1100.0,8975.8,2025-05-30T20:15:21+05:30,2025-05-30,fa0a0894-4dbe-46d1-b601-aedc49fd803a,NEFT,8646845.0
DEBIT,UPI,900.0,8075.8,2025-11-24T18:41:03+05:30,2025-11-24,27da12ab-450e-4b8c-b7e2-34e090da6f25,UPI/37208,
CREDIT,OTHERS,1175.51,9251.31,2025-07-23T12:41:25+05:30,2025-07-23,e24aee89-6149-4ac9-89eb-76eb8503c08d,NEFT,8646845.0
CREDIT,UPI,300.0,9551.31,2025-02-12T06:14:19+05:30,2025-02-12,d06f3238-931b-4299-87a6-0fed0b5c1ce1,,
DEBIT,UPI,500.0,9051.31,2025-09-27T10:31:46+05:30,2025-09-27,1dca6210-82bd-4786-888d-eab1f5510d35,UPI/37210,
CREDIT,OTHERS,2440.0,11491.31,2025-05-11T18:13:39+05:30,2025-05-11,a4ed9eb6-61da-4cf5-ae2b-c82f01d92ae5,NEFT,8646845.0
DEBIT,UPI,30.0,11461.31,2025-09-30T17:06:46+05:30,2025-09-30,ad3456cf-708e-42c3-a4ab-0e1b010b78ba,UPI/37227,
DEBIT,UPI,25.0,11436.31,2025-10-05T05:31:43+05:30,2025-10-05,f8d5c5ec-f06b-4077-ab4a-d9654f079fdd,UPI/37226,
CREDIT,OTHERS,2730.0,14166.31,2025-04-22T05:53:22+05:30,2025-04-22,bb67ffaf-673e-4001-88a8-3fe5525e8547,NEFT,8646845.0
DEBIT,UPI,240.9,13925.41,2025-08-06T23:24:20+05:30,2025-08-06,78842830-5518-49e4-98d7-1d18237b8900,UPI/EURONETGPAY,
DEBIT,UPI,15.0,13910.41,2025-10-22T20:52:14+05:30,2025-10-22,1379293d-e6de-490d-a4c8-c8ccbc222f55,UPI/GPAYBILLREACHARGE,
CREDIT,OTHERS,800.0,14710.41,2025-09-14T20:49:52+05:30,2025-09-14,c4c402ee-91b0-4c1b-b343-cd5d4b6ad4b4,NEFT,8646845.0
DEBIT,UPI,55.0,14655.41,2025-06-28T06:14:19+05:30,2025-06-28,11492697-fa31-47ab-a78d-cc61497d4aa5,UPI/37249,
DEBIT,UPI,3000.0,11655.41,2025-09-10T14:48:00+05:30,2025-09-10,66741393-18f7-4753-9623-6b0e092077eb,UPI/33584,
DEBIT,UPI,500.0,11155.41,2025-01-29T10:23:55+05:30,2025-01-29,5028b245-0d4b-4efc-afb5-167c28362579,UPI/33586,
DEBIT,UPI,500.0,10655.41,2025-01-12T15:29:01+05:30,2025-01-12,852f4b65-53cf-40b6-96c7-d6fd5175cbae,UPI/37240,
DEBIT,UPI,100.0,10555.41,2025-04-17T21:44:30+05:30,2025-04-17,4fbf0fac-deec-4188-a05b-35cbf08cef1a,UPI/BHARATPE6,
DEBIT,UPI,1000.0,9555.41,2025-10-20T15:48:06+05:30,2025-10-20,a95a11cb-13da-4251-87ba-0e756e454568,UPI/37256,
CREDIT,UPI,700.0,10255.41,2025-04-27T14:03:50+05:30,2025-04-27,0023242d-1db9-4e07-8220-f9641e53f407,UPI/33597,
CREDIT,UPI,1.0,10256.41,2025-07-23T03:30:08+05:30,2025-07-23,5b80c7f9-951b-438f-952c-47221d453adb,UPI/33592/goog-payment,
DEBIT,UPI,2400.0,7856.41,2025-03-02T12:12:59+05:30,2025-03-02,9ccad65c-9862-4d10-9f9b-7d23080cb7b1,UPI/33594,
DEBIT,UPI,2520.0,5336.41,2025-01-10T08:10:58+05:30,2025-01-10,180cf57a-a5c1-499f-b244-c1a7f947fd02,UPI/37252,
CREDIT,OTHERS,850.0,6186.41,2025-12-05T06:12:38+05:30,2025-12-05,88dc08eb-4d59-49dd-b0aa-e78d9add4e2c,NEFT,8646845.0
CREDIT,OTHERS,200.0,6386.41,2025-07-18T20:49:44+05:30,2025-07-18,1e037adf-c2e8-49c6-a9f7-2b73bbdc34cc,NEFT,8646845.0
DEBIT,UPI,240.9,6145.51,2025-09-30T06:16:46+05:30,2025-09-30,639e951c-916f-4215-953c-97d751ce6ed8,UPI/EURONETGPAY,
DEBIT,UPI,5000.0,1145.51,2025-01-05T13:36:01+05:30,2025-01-05,24c9cfcd-9ea9-411f-85df-98faebff3b25,UPI/33610,
DEBIT,UPI,500.0,645.51,2025-06-18T21:57:15+05:30,2025-06-18,9a3605e0-3524-4ec7-83da-85fb7675ebb9,UPI/37273,
DEBIT,UPI,500.0,145.51,2025-09-21T01:45:30+05:30,2025-09-21,193526b9-3727-4792-94a4-db19dd9f5ea7,UPI/33613,
DEBIT,UPI,15.0,130.51,2025-09-30T12:31:03+05:30,2025-09-30,7f1d2a75-1a8b-436a-be96-06bb383a7153,UPI/3727,
CREDIT,OTHERS,228.0,358.51,2025-06-22T01:24:54+05:30,2025-06-22,862ad5d8-cf18-4308-a3e6-4c7bc06c34df,NEFT,8646845.0
DEBIT,UPI,20.0,338.51,2025-04-23T09:09:48+05:30,2025-04-23,6bc28a65-1437-4c07-aa79-c9b563bc5265,UPI/3728,
CREDIT,OTHERS,550.0,888.51,2025-05-31T04:05:56+05:30,2025-05-31,62254c56-0884-4f06-bf06-2bc1264348b3,NEFT,8646845.0
DEBIT,UPI,10.0,878.51,2025-03-19T07:58:18+05:30,2025-03-19,237a72cd-64e9-4ae3-92a1-c7eba58fa216,UPI/3729,
DEBIT,UPI,500.0,378.51,2025-04-06T13:25:03+05:30,2025-04-06,62202a0c-8ad2-4b14-ac71-f60b6d75f61e,UPI/33647,
DEBIT,UPI,78.0,300.51,2025-02-11T16:41:30+05:30,2025-02-11,4137df5c-c8b0-4f8c-b0ff-a0618ab05e36,UPI/3730,
CREDIT,OTHERS,1059.0,1359.51,2025-05-28T05:37:03+05:30,2025-05-28,aa0dcff2-c956-46a6-96ce-efbdf01d5d9b,NEFT,8646845.0
CREDIT,UPI,700.0,2059.51,2025-04-09T11:59:37+05:30,2025-04-09,55476aac-ad49-4aaf-84b8-95c06cfe2b22,UPI/3731,
CREDIT,OTHERS,250.0,2309.51,2025-05-30T23:45:40+05:30,2025-05-30,e5c67e48-2712-413e-a53d-6dd9996e11ae,NEFT,8646845.0
CREDIT,UPI,5000.0,7309.51,2025-10-29T11:52:01+05:30,2025-10-29,b20c5a06-a9ec-4f85-b905-f5f595851a46,UPI/4367,
CREDIT,OTHERS,900.0,8209.51,2025-04-29T18:04:05+05:30,2025-04-29,2996bcc7-9f66-4df3-8e7c-09a8fa75163a,IMPS,
DEBIT,UPI,1720.0,6489.51,2025-11-10T02:57:58+05:30,2025-11-10,45bd7eda-edf6-4d6a-abef-ca41658bb597,UPI/43677,
CREDIT,UPI,120.0,6609.51,2025-03-26T10:04:36+05:30,2025-03-26,198742d6-1048-43de-aa4e-41cc27c472e0,UPI/40013/,
DEBIT,UPI,3375.0,3234.51,2025-12-16T08:11:17+05:30,2025-12-16,c15cb3cc-f7f3-4876-a2d1-55bbdea480f0,UPI/43672,
DEBIT,UPI,500.0,2734.51,2025-04-14T10:51:43+05:30,2025-04-14,cf816ca2-9fc0-4e43-b8ce-6e8a8f22211c,UPI/43681,
DEBIT,UPI,60.0,2674.51,2025-01-22T00:37:32+05:30,2025-01-22,8ee308dd-abf8-4647-a620-446e808ed0ef,UPI/43683,
DEBIT,UPI,250.0,2424.51,2025-02-22T02:15:15+05:30,2025-02-22,451c2fc7-caaa-43e6-a9d9-f1fef5f04fd5,UPI/43685,
CREDIT,OTHERS,70.0,2494.51,2025-09-17T19:57:28+05:30,2025-09-17,5d37f0e9-2445-4da1-8f90-9db6918dffb7,NEFT,8646845.0
DEBIT,UPI,20.0,2474.51,2025-09-11T21:08:58+05:30,2025-09-11,5f4d9d8c-ad15-4521-a4ef-78ce8a7bc41f,UPI/43699,
CREDIT,OTHERS,600.0,3074.51,2025-12-03T15:58:50+05:30,2025-12-03,1862c07d-6102-47a5-8cfe-9be7d7ac500f,NEFT,8646845.0
DEBIT,UPI,1500.0,1574.51,2025-01-15T15:45:14+05:30,2025-01-15,f7cdffdc-88ab-4e12-a0cd-fc8afb8cedcf,UPI/BHARATPE,
DEBIT,UPI,241.0,1333.51,2025-10-12T06:08:35+05:30,2025-10-12,ab016bb8-dfba-4171-8adf-2e4737c99d8b,UPI/JIOINAPPDIRECT/,
CREDIT,OTHERS,550.0,1883.51,2025-07-11T11:55:03+05:30,2025-07-11,1115107b-8f3c-4048-a6bf-cd73d8ca2315,NEFT,8646845.0
DEBIT,UPI,1500.0,383.51,2025-02-10T06:03:11+05:30,2025-02-10,4d94c4b0-086b-4f5c-a7c7-fd861ef2a2f6,UPI/PAYTMUP,
CREDIT,OTHERS,2100.0,2483.51,2025-04-19T07:42:14+05:30,2025-04-19,ce4a5a75-f6f6-469f-a474-6af88d46068a,NEFT,8646845.0
DEBIT,UPI,500.0,1983.51,2025-05-27T08:07:32+05:30,2025-05-27,f8d997e5-7366-4a8f-bdd2-db5f3255c418,UPI/43747/,
DEBIT,UPI,500.0,1483.51,2025-04-07T09:55:59+05:30,2025-04-07,714a7169-2cb5-4d1b-b862-26ee6df6534f,UPI/40084/,
DEBIT,UPI,200.0,1283.51,2025-11-28T18:51:38+05:30,2025-11-28,ea3b8828-50eb-4c18-826d-badcc15f5f44,UPI/40086/,
DEBIT,UPI,240.9,1042.61,2025-01-29T13:31:44+05:30,2025-01-29,04a2fd59-6e28-4bea-841b-eb19416faace,UPI/EURONETGPAY,
DEBIT,UPI,15.0,1027.61,2025-10-29T11:06:21+05:30,2025-10-29,0bf5340d-2711-4f50-971d-0f218701732f,UPI/GPAYBILLREACHARGE,
DEBIT,UPI,300.0,727.61,2025-10-03T10:37:12+05:30,2025-10-03,02fb796f-83a5-4935-bd8a-94a2d5545f0c,UPI/GPAY,
CREDIT,OTHERS,790.0,1517.61,2025-05-05T14:07:57+05:30,2025-05-05,264fc9ff-d326-4ff3-b453-23596ce53c7a,NEFT,8646845.0
DEBIT,UPI,500.0,1017.61,2025-04-13T02:30:55+05:30,2025-04-13,fefda690-3a17-4220-83c2-9efa5f59b365,UPI/40101,
DEBIT,UPI,140.0,877.61,2025-06-17T02:44:02+05:30,2025-06-17,70b8c222-792d-4db2-a7b4-f1922e0ac67b,UPI/40108,
CREDIT,UPI,1.0,878.61,2025-03-19T01:14:00+05:30,2025-03-19,acf395c0-4bf7-4767-8821-e0a099972b69,UPI/4376,
CREDIT,UPI,1999.0,2877.61,2025-10-15T05:03:57+05:30,2025-10-15,ed0cd356-1ae5-43f4-8178-c22ff9fe61ed,UPI/4376,
DEBIT,UPI,1000.0,1877.61,2025-06-06T21:12:08+05:30,2025-06-06,a9ff7b75-7cac-4d51-9e3b-2d78c9af1965,UPI/43775,
CREDIT,OTHERS,470.0,2347.61,2025-01-16T01:38:31+05:30,2025-01-16,62c9d5e2-428e-4a79-bd11-92d8f07db62c,NEFT,8646845.0
DEBIT,UPI,110.0,2237.61,2025-06-06T01:59:22+05:30,2025-06-06,c7cbcd85-01cf-4dc9-b995-fccb5906ff33,UPI/43787,
CREDIT,OTHERS,690.0,2927.61,2025-02-02T23:37:29+05:30,2025-02-02,e96afe40-f953-486a-8a3b-e031a1901448,IMPS,
DEBIT,UPI,220.0,2707.61,2025-11-19T17:21:53+05:30,2025-11-19,3fe91676-7889-4829-a932-6d8b2755cb08,UPI/40123,
DEBIT,UPI,500.0,2207.61,2025-08-03T06:54:30+05:30,2025-08-03,4e5f8715-5a80-43d6-bf83-56a26a12d55d,UPI/43791,
DEBIT,UPI,350.0,1857.61,2025-05-05T16:53:22+05:30,2025-05-05,7e3b7c17-647b-45b7-8baf-79d338c2a6fd,UPI/PAYTM,
DEBIT,UPI,100.0,1757.61,2025-11-17T19:16:17+05:30,2025-11-17,c1795188-ceec-4f70-a41f-b54e5ca02f5d,UPI/40135,
CREDIT,OTHERS,290.0,2047.61,2025-10-03T23:47:26+05:30,2025-10-03,2d13afe7-357d-425c-a331-09ce27110425,NEFT,8646845.0
DEBIT,UPI,15.0,2032.61,2025-03-08T06:35:34+05:30,2025-03-08,f5e5f32a-7d3e-427d-a391-3c8ede50d9c5,UPI/BILLDESKRECHARGE,
DEBIT,UPI,110.0,1922.61,2025-04-14T23:52:55+05:30,2025-04-14,21b1114b-b2dd-46c5-b71d-7b261bc4fb63,UPI/43817,
DEBIT,UPI,80.0,1842.61,2025-10-23T15:59:49+05:30,2025-10-23,d070801c-7401-4b6f-bc6f-33a8e5a840f1,UPI/43811,
CREDIT,OTHERS,1500.0,3342.61,2025-07-06T06:46:36+05:30,2025-07-06,1b937e4f-f0f1-41d8-9dad-ec57557ffef6,NEFT,8646845.0
DEBIT,UPI,10.0,3332.61,2025-11-21T19:15:49+05:30,2025-11-21,55b413a1-929e-418d-b353-f3867142573c,UPI/43824,
CREDIT,UPI,150.0,3482.61,2025-07-13T20:47:56+05:30,2025-07-13,a1143671-1045-46d8-8f37-fe367402e90e,UPI/40168/,
DEBIT,UPI,10.0,3472.61,2025-10-04T10:58:03+05:30,2025-10-04,0da5a399-c646-4b72-aa52-8d009ca1a91c,UPI/GPAY,
DEBIT,UPI,10.0,3462.61,2025-05-03T21:54:16+05:30,2025-05-03,45778d12-35b5-412d-b6e4-ef3882626971,UPI/4383,
DEBIT,UPI,300.0,3162.61,2025-07-29T23:06:55+05:30,2025-07-29,2e32ecbb-f985-43d6-8993-a41220da1f0a,UPI/43846,
DEBIT,UPI,15.0,3147.61,2025-08-03T00:32:05+05:30,2025-08-03,7fa370c4-156e-413a-a692-e597f5ce0483,Gpay BILL Payment,
DEBIT,UPI,240.9,2906.71,2025-10-18T14:50:42+05:30,2025-10-18,e785ff49-b468-4823-a5ef-e441e86f9b6f,UPI/EURONETGPAY,
DEBIT,UPI,500.0,2406.71,2025-04-13T05:55:07+05:30,2025-04-13,a52446ee-379a-4d3f-9ea2-b77924d94cb1,UPI/43857/,
DEBIT,UPI,155.0,2251.71,2025-07-14T16:02:03+05:30,2025-07-14,4a553536-d496-4f81-9e10-ee18ecbc34dc,UPI/43856/,
CREDIT,OTHERS,90.0,2341.71,2025-03-16T17:24:38+05:30,2025-03-16,3643d209-2c06-4e4c-870f-ba26700256c7,NEFT,8646845.0
CREDIT,OTHERS,580.0,2921.71,2025-10-06T00:11:11+05:30,2025-10-06,8481b283-de2a-4f1d-aa70-ec139e19ddfb,NEFT,8646845.0
DEBIT,UPI,300.0,2621.71,2025-10-31T00:14:28+05:30,2025-10-31,6387b594-6998-47c4-bc67-75f6d22c97c2,UPI/43876,
DEBIT,UPI,50.0,2571.71,2025-08-04T20:05:59+05:30,2025-08-04,61dc4e95-c640-4fb5-8497-5b76fc6ef8cc,UPI/PAYTM,
DEBIT,UPI,10.0,2561.71,2025-03-13T14:35:46+05:30,2025-03-13,24da6ab1-cf94-447f-862f-04a7da71e23e,UPI/40220/UP,
CREDIT,OTHERS,350.0,2911.71,2025-01-11T14:40:33+05:30,2025-01-11,2a1f7267-bfc4-418b-b545-639119d674e8,NEFT,8646845.0
DEBIT,UPI,240.9,2670.81,2025-07-04T09:17:05+05:30,2025-07-04,c86f88f3-0dda-4247-a903-f66640ce38ec,Gpay BILL Payment,
DEBIT,UPI,500.0,2170.81,2025-11-09T11:29:24+05:30,2025-11-09,0746569b-5e27-437f-84aa-9f06e4286be7,UPI/40246,
CREDIT,OTHERS,300.0,2470.81,2025-01-07T21:55:16+05:30,2025-01-07,eef93922-2306-4b7d-93d5-c95986a33666,NEFT,8646845.0
DEBIT,UPI,260.0,2210.81,2025-07-02T21:16:16+05:30,2025-07-02,1341bb31-78dc-4d05-88a7-a971235de080,UPI/43923-,
CREDIT,OTHERS,550.0,2760.81,2025-01-24T04:52:04+05:30,2025-01-24,f489760e-afcc-45d5-9a73-9ce9d7c52f5f,NEFT,8646845.0
DEBIT,UPI,120.0,2640.81,2025-04-06T23:34:50+05:30,2025-04-06,46c5404b-1418-423a-bd01-e4e4310461c5,UPI/43933,
DEBIT,UPI,500.0,2140.81,2025-02-13T07:26:50+05:30,2025-02-13,6a348480-54f6-4ee7-87bc-86a7312a5709,UPI/40278,
DEBIT,UPI,35.0,2105.81,2025-04-09T16:46:17+05:30,2025-04-09,c76f9685-7f8e-4bba-8477-1253137a3ef5,UPI/40279,
CREDIT,OTHERS,1720.0,3825.81,2025-08-15T15:02:56+05:30,2025-08-15,1f8b3234-a7be-47e7-bfe6-b369a62c4a18,NEFT,8646845.0
DEBIT,UPI,15.0,3810.81,2025-05-20T08:21:32+05:30,2025-05-20,31452e9f-03fd-4d51-aa53-e51ef763c2eb,UPI/BILLDESKRECHARGE,
DEBIT,UPI,800.0,3010.81,2025-07-10T12:07:07+05:30,2025-07-10,debc511b-ad48-4d6a-a7d6-07232fd917fe,UPI/43941,
DEBIT,UPI,50.0,2960.81,2025-03-11T18:25:29+05:30,2025-03-11,118471d8-da4d-4b27-bfea-94539b969998,UPI/BHARATPE6,
CREDIT,OTHERS,1850.0,4810.81,2025-02-26T22:23:22+05:30,2025-02-26,5bb081ab-1a92-4b2e-a6f4-2c9cc7580ce1,NEFT,8646845.0
CREDIT,UPI,100.0,4910.81,2025-08-09T18:38:04+05:30,2025-08-09,9b39127d-c6b9-48df-a402-0e584deb0560,UPI/40295/,
CREDIT,OTHERS,800.0,5710.81,2025-11-23T03:53:22+05:30,2025-11-23,d41d0c9b-b7a9-47d0-a10f-b26c69a5dbc1,NEFT,8646845.0
DEBIT,UPI,80.0,5630.81,2025-08-25T04:32:52+05:30,2025-08-25,349f18e4-cd8c-48f3-b550-f2121e8aba84,UPI/40300/,
DEBIT,UPI,7.0,5623.81,2025-03-05T09:48:47+05:30,2025-03-05,3de88f18-de2e-4291-91ff-e7074f11180e,UPI/BHARATPE,
DEBIT,UPI,500.0,5123.81,2025-04-09T14:51:56+05:30,2025-04-09,f0b28162-2bce-4103-b00d-aa1b80fd80c3,UPI/40308,
CREDIT,OTHERS,207.0,5330.81,2025-10-10T14:02:39+05:30,2025-10-10,f158a569-b980-4e45-a944-31b42a31d557,NEFT,8646845.0
DEBIT,UPI,5000.0,330.81,2025-10-22T02:04:23+05:30,2025-10-22,73617a32-1890-46c5-bb78-b8a858d966fd,UPI/43972,
CREDIT,UPI,100.0,430.81,2025-07-17T18:19:22+05:30,2025-07-17,7c8fce48-1a00-461b-b6e3-af37130eee0c,UPI/43970/,
DEBIT,UPI,100.0,330.81,2025-08-18T04:50:44+05:30,2025-08-18,809adb3c-d3ef-4b7a-b146-2802f3f35753,UPI/43975,
CREDIT,OTHERS,900.0,1230.81,2025-11-14T13:07:30+05:30,2025-11-14,08a34f7b-850e-457e-a038-0b000f4d6847,NEFT,8646845.0
DEBIT,UPI,19.0,1211.81,2025-06-03T02:32:52+05:30,2025-06-03,4f8b69e5-2851-4253-8a0f-ecff15cc9e25,UPI/EURONETGPAY,
CREDIT,OTHERS,58.0,1269.81,2025-07-28T23:27:22+05:30,2025-07-28,cae6321d-8ab5-49f2-b02d-843cd3714362,5188810000,
CREDIT,UPI,200.0,1469.81,2025-07-08T19:33:25+05:30,2025-07-08,ce72ebe9-c56f-40b3-a370-c94123047f03,UPI/40344/,
DEBIT,UPI,400.0,1069.81,2025-04-29T14:49:29+05:30,2025-04-29,cda774a4-0998-4448-b64b-d38c751b6046,UPI/BHARATPE,
DEBIT,UPI,50.0,1019.81,2025-03-01T10:09:38+05:30,2025-03-01,bf600bd4-ff26-4656-8075-1330fc2bfeab,UPI/BHARATPE6,
DEBIT,UPI,120.0,899.81,2025-06-17T15:31:57+05:30,2025-06-17,dffb7b0b-809d-4693-b9d3-39cb325ab763,UPI/40340/,
CREDIT,OTHERS,800.0,1699.81,2025-02-20T03:17:31+05:30,2025-02-20,77909c14-8e91-4e22-8eb5-22d1a9c9fd70,NEFT,8646845.0
DEBIT,UPI,120.0,1579.81,2025-11-12T11:51:58+05:30,2025-11-12,328ac14b-ef6c-458b-b092-dd9824a77f94,UPI/40353,
DEBIT,UPI,50.0,1529.81,2025-08-17T07:07:35+05:30,2025-08-17,88d1bfe6-2c26-4dd2-b0e7-cd5fb5c5ccae,UPI/44024/,
