type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,1.0,3824.8,2025-03-10T17:36:30+05:30,2025-03-10,6c302bab-ff0d-4507-ac15-bf2df72368f3,UPI/36990,Entertainment
DEBIT,UPI,1.0,3823.8,2025-01-30T00:12:22+05:30,2025-01-30,95e029ef-d7fb-452e-bfd9-7a537166c523,UPI/3699,Shopping
CREDIT,UPI,2000.0,5823.8,2025-02-28T02:58:40+05:30,2025-02-28,6743eb41-36cc-4ab6-ac49-2c1812d28960,UPI/3699,Transfer In
DEBIT,UPI,90.0,5733.8,2025-01-15T16:51:14+05:30,2025-01-15,aad12703-8c25-4ce0-b63a-2a2bf2523f35,UPI/PAYTMfp,Groceries
CREDIT,OTHERS,1500.0,7233.8,2025-01-11T01:00:32+05:30,2025-01-11,3ff4cfb5-eec0-42e2-b00b-f2fb7d63416f,NEFT,Transfer In
DEBIT,UPI,40.0,7193.8,2025-08-07T09:12:38+05:30,2025-08-07,bd4a809c-2513-455a-8eae-115c1ecb11de,UPI/33357,Education
DEBIT,UPI,199.0,6994.8,2025-05-03T02:12:16+05:30,2025-05-03,3de3b4c1-b1c2-49af-9a0a-6ba45e489cb5,UPI/BILLDESKRECHARGE,Food
DEBIT,UPI,250.0,6744.8,2025-12-12T19:42:16+05:30,2025-12-12,014c4796-9ad0-473d-83bb-357fcea8e152,UPI/33354,Food
CREDIT,OTHERS,600.0,7344.8,2025-02-07T18:03:54+05:30,2025-02-07,8a2f5e55-dfdd-427f-8870-0150f68cc498,NEFT,Bonus
DEBIT,UPI,500.0,6844.8,2025-06-15T22:15:41+05:30,2025-06-15,53009bee-6c73-4d5d-958f-b3258f552391,UPI/3702,Travel
DEBIT,UPI,40.0,6804.8,2025-04-25T08:00:43+05:30,2025-04-25,b6c5da26-8ed8-49c5-ba4a-bf31127ce418,UPI/33369,Healthcare
CREDIT,OTHERS,1450.0,8254.8,2025-07-11T16:04:22+05:30,2025-07-11,67290c96-fe8b-44b2-9ab3-4c4b3b046cb7,NEFT,Refund
DEBIT,UPI,1000.0,7254.8,2025-09-07T18:00:09+05:30,2025-09-07,942d6886-8012-4678-93a2-b100cbd039f5,UPI/3703,Travel
CREDIT,OTHERS,900.0,8154.8,2025-05-11T16:31:24+05:30,2025-05-11,048a160c-23ad-481e-a0ff-578c6fa5691a,NEFT,Bonus
DEBIT,UPI,239.0,7915.8,2025-08-11T23:24:20+05:30,2025-08-11,7e563d6a-9bd2-4e92-98d6-d1d5198fcd77,UPI/BILLDESKRECHARGE,Fuel
DEBIT,UPI,1550.0,6365.8,2025-10-09T11:31:38+05:30,2025-10-09,9cffe60a-004d-4301-be5d-65fec77679d4,UPI/37044,Education
CREDIT,OTHERS,7560.0,13925.8,2025-01-29T03:19:25+05:30,2025-01-29,235cd63f-42dc-4c6c-937d-5edceea0515a,NEFT,Bonus
DEBIT,UPI,60.0,13865.8,2025-09-10T11:34:26+05:30,2025-09-10,fbcbe993-694a-41b5-af91-b8849e09696d,UPI/PAYTM,Education
DEBIT,UPI,13000.0,865.8,2025-06-12T03:06:18+05:30,2025-06-12,069c0e2e-c49f-4381-b345-9fa78ad7005f,UPI/BHARATPE,Subscriptions
DEBIT,UPI,200.0,665.8,2025-11-10T05:56:36+05:30,2025-11-10,9407b42d-53e7-482b-a58e-bace37332a4a,UPI/33395,Bills
DEBIT,UPI,138.0,527.8,2025-11-15T20:00:47+05:30,2025-11-15,8c80c555-956d-49d3-99f6-b69bf42fa411,UPI/37063,Food
CREDIT,UPI,150.0,677.8,2025-10-12T20:12:51+05:30,2025-10-12,4840038d-9187-4690-9906-5e43c57e89e3,UPI/3707,Income
DEBIT,UPI,18.0,659.8,2025-04-06T11:39:32+05:30,2025-04-06,6d952ab3-15ac-4eb6-8b62-a0359ab885b6,UPI/33416,Subscriptions
DEBIT,UPI,70.0,589.8,2025-08-30T12:53:50+05:30,2025-08-30,c1bafebb-16c3-4b5f-a04f-84120657b604,UPI/37071,Entertainment
CREDIT,OTHERS,1630.0,2219.8,2025-06-04T23:03:50+05:30,2025-06-04,f440e241-295e-4d32-a083-38ba7ef51113,NEFT,Salary
DEBIT,UPI,40.0,2179.8,2025-10-09T16:25:02+05:30,2025-10-09,a4235b82-f486-4a3e-b916-06be83f5f799,UPI/GPAY,Entertainment
DEBIT,UPI,35.0,2144.8,2025-02-01T12:07:11+05:30,2025-02-01,2e3bed8e-65ec-4ea4-99ad-01a8874875d5,UPI/PAYTMnp,Food
CREDIT,OTHERS,210.0,2354.8,2025-06-08T08:06:33+05:30,2025-06-08,3640935a-3ece-4d18-8870-c57f78152f20,NEFT,Transfer In
DEBIT,UPI,120.0,2234.8,2025-07-03T04:03:44+05:30,2025-07-03,8ec29c92-1ba8-46a2-8d4f-a366ba1af469,UPI/37090,Subscriptions
DEBIT,UPI,40.0,2194.8,2025-07-12T08:13:39+05:30,2025-07-12,17e18e42-31d4-486a-8b20-992584eecf4f,UPI/33430,Rent
CREDIT,OTHERS,450.0,2644.8,2025-11-16T05:42:14+05:30,2025-11-16,dc1772d9-fcab-47f0-8577-4dfafb04b996,NEFT,Bonus
DEBIT,UPI,10.0,2634.8,2025-11-05T21:45:01+05:30,2025-11-05,8cd2ad3f-fa1b-4f03-8fc2-a4f280b5dc67,UPI/3710,Fuel
DEBIT,UPI,5.0,2629.8,2025-09-17T12:55:00+05:30,2025-09-17,acc4f7ef-860b-4467-a566-94afb81e865f,UPI/37101-,Shopping
CREDIT,OTHERS,2300.0,4929.8,2025-01-21T05:06:36+05:30,2025-01-21,8a6d2118-2ffb-4bf2-a909-bb18224dc396,NEFT,Transfer In
DEBIT,UPI,30.0,4899.8,2025-02-05T19:12:13+05:30,2025-02-05,1525ce13-ba65-4d9c-9b70-512ff424ee7a,UPI/33458,Bills
CREDIT,OTHERS,400.0,5299.8,2025-11-19T03:34:17+05:30,2025-11-19,824eedf2-cdec-4fa4-a64e-2571db8c400b,NEFT,Bonus
DEBIT,UPI,239.0,5060.8,2025-10-27T22:48:51+05:30,2025-10-27,8808c52c-487f-4c1a-a174-030cebd5dd51,UPI/BILLDESKRECHARGE,Bills
CREDIT,OTHERS,2150.0,7210.8,2025-06-27T22:49:59+05:30,2025-06-27,89d35324-ffed-4553-ae23-fe785440b61c,NEFT,Transfer In
DEBIT,UPI,55.0,7155.8,2025-08-11T21:29:30+05:30,2025-08-11,a59ffb85-69d7-4c1d-b194-32d1c1d21160,UPI/37133,Healthcare
DEBIT,UPI,300.0,6855.8,2025-04-10T09:10:20+05:30,2025-04-10,e5f9a203-43cf-45d0-9ee7-13b83ebc7c5a,UPI/BHARATPE,Education
DEBIT,UPI,195.0,6660.8,2025-09-07T17:27:42+05:30,2025-09-07,66ac8fe7-7c35-4ff3-afb1-42b4417e335c,UPI/37136,Rent
CREDIT,OTHERS,550.0,7210.8,2025-10-20T13:36:37+05:30,2025-10-20,50944c66-968b-4497-83e0-e6851e0cc277,NEFT,Cashback
DEBIT,UPI,10.0,7200.8,2025-01-06T20:21:59+05:30,2025-01-06,eb6c2f3d-fda7-4f6e-b1b5-1da1e8c31e0c,UPI/33481,Rent
DEBIT,UPI,2000.0,5200.8,2025-06-14T07:28:54+05:30,2025-06-14,d2487a4d-ff70-479d-b733-e05dcc85e312,UPI/37144,Food
DEBIT,UPI,30.0,5170.8,2025-08-17T13:19:03+05:30,2025-08-17,da2103a4-9c9e-4c6a-85a1-52c3b4183238,UPI/37157,Subscriptions
CREDIT,OTHERS,700.0,5870.8,2025-02-17T04:25:34+05:30,2025-02-17,17ad766b-af37-40c5-b682-d7dcf5c477f0,NEFT,Refund
DEBIT,UPI,30.0,5840.8,2025-07-07T01:47:17+05:30,2025-07-07,8bc13a32-b96d-48cc-b3f4-44347d2bfa51,UPI/GPAY,Bills
DEBIT,UPI,500.0,5340.8,2025-12-08T15:46:13+05:30,2025-12-08,61394046-351b-4ec4-a76c-d22a1ce7a56e,UPI/33502,Groceries
CREDIT,OTHERS,1100.0,6440.8,2025-12-17T00:18:24+05:30,2025-12-17,1cb1dd5c-9dcd-42b2-b64d-e346ef69d09d,NEFT,Transfer In
CREDIT,UPI,500.0,6940.8,2025-05-17T11:59:02+05:30,2025-05-17,1bd57b7d-e4d7-4c38-ba41-4217b0e19660,UPI/33518,Refund
DEBIT,UPI,120.0,6820.8,2025-01-26T06:35:54+05:30,2025-01-26,0012eaa8-368a-4e35-b3c0-a95b33e8cd96,UPI/37176,Bills
DEBIT,UPI,20.0,6800.8,2025-06-15T12:26:46+05:30,2025-06-15,d435bb20-9bd2-414a-bf2c-5e4f55769f08,UPI/33519,Travel
DEBIT,UPI,30.0,6770.8,2025-03-12T10:42:54+05:30,2025-03-12,738ed782-9779-4e4d-a0ff-018c97d91632,UPI/3717,Subscriptions
CREDIT,OTHERS,1150.0,7920.8,2025-06-15T04:55:01+05:30,2025-06-15,2fac0273-e8a0-4ede-ba72-406f9b86361e,NEFT,Transfer In
DEBIT,UPI,1300.0,6620.8,2025-04-18T19:11:03+05:30,2025-04-18,74391594-4b0a-4e9d-8349-9bb8270850f0,UPI/37185/,Subscriptions
CREDIT,OTHERS,1820.0,8440.8,2025-04-02T22:37:34+05:30,2025-04-02,4d7c974b-2ebd-40b9-ab59-6fe7d3209753,IMPS,Salary
DEBIT,UPI,40.0,8400.8,2025-01-11T15:32:14+05:30,2025-01-11,8b6884ea-2f8e-42e1-ab66-0145777135bb,UPI/PAYTMgp,Shopping
DEBIT,UPI,500.0,7900.8,2025-09-13T06:04:40+05:30,2025-09-13,cab97d3e-5468-4e30-bbfd-3067cfb83384,UPI/33535,Travel
DEBIT,UPI,25.0,7875.8,2025-10-27T17:01:36+05:30,2025-10-27,6c999f83-d09c-4d71-864f-64c31fde893a,UPI/PAYTMvp,Education
CREDIT,OTHERS,1100.0,8975.8,2025-09-28T04:24:12+05:30,2025-09-28,fa0a0894-4dbe-46d1-b601-aedc49fd803a,NEFT,Cashback
DEBIT,UPI,900.0,8075.8,2025-07-30T01:22:01+05:30,2025-07-30,27da12ab-450e-4b8c-b7e2-34e090da6f25,UPI/37208,Fuel
CREDIT,OTHERS,1175.51,9251.31,2025-05-25T17:38:11+05:30,2025-05-25,e24aee89-6149-4ac9-89eb-76eb8503c08d,NEFT,Income
CREDIT,UPI,300.0,9551.31,2025-05-06T16:36:31+05:30,2025-05-06,d06f3238-931b-4299-87a6-0fed0b5c1ce1,,Transfer In
DEBIT,UPI,500.0,9051.31,2025-09-24T13:35:30+05:30,2025-09-24,1dca6210-82bd-4786-888d-eab1f5510d35,UPI/37210,Entertainment
CREDIT,OTHERS,2440.0,11491.31,2025-04-06T13:32:15+05:30,2025-04-06,a4ed9eb6-61da-4cf5-ae2b-c82f01d92ae5,NEFT,Transfer In
DEBIT,UPI,30.0,11461.31,2025-05-04T09:34:53+05:30,2025-05-04,ad3456cf-708e-42c3-a4ab-0e1b010b78ba,UPI/37227,Rent
DEBIT,UPI,25.0,11436.31,2025-09-01T05:43:36+05:30,2025-09-01,f8d5c5ec-f06b-4077-ab4a-d9654f079fdd,UPI/37226,Shopping
CREDIT,OTHERS,2730.0,14166.31,2025-03-18T16:13:43+05:30,2025-03-18,bb67ffaf-673e-4001-88a8-3fe5525e8547,NEFT,Refund
DEBIT,UPI,240.9,13925.41,2025-05-31T16:10:23+05:30,2025-05-31,78842830-5518-49e4-98d7-1d18237b8900,UPI/EURONETGPAY,Food
DEBIT,UPI,15.0,13910.41,2025-07-28T19:18:51+05:30,2025-07-28,1379293d-e6de-490d-a4c8-c8ccbc222f55,UPI/GPAYBILLREACHARGE,Healthcare
CREDIT,OTHERS,800.0,14710.41,2025-09-08T23:07:52+05:30,2025-09-08,c4c402ee-91b0-4c1b-b343-cd5d4b6ad4b4,NEFT,Bonus
DEBIT,UPI,55.0,14655.41,2025-07-30T15:03:35+05:30,2025-07-30,11492697-fa31-47ab-a78d-cc61497d4aa5,UPI/37249,Groceries
DEBIT,UPI,3000.0,11655.41,2025-10-25T04:53:31+05:30,2025-10-25,66741393-18f7-4753-9623-6b0e092077eb,UPI/33584,Shopping
DEBIT,UPI,500.0,11155.41,2025-05-20T22:38:41+05:30,2025-05-20,5028b245-0d4b-4efc-afb5-167c28362579,UPI/33586,Fuel
DEBIT,UPI,500.0,10655.41,2025-09-12T08:16:00+05:30,2025-09-12,852f4b65-53cf-40b6-96c7-d6fd5175cbae,UPI/37240,Travel
DEBIT,UPI,100.0,10555.41,2025-01-17T02:31:09+05:30,2025-01-17,4fbf0fac-deec-4188-a05b-35cbf08cef1a,UPI/BHARATPE6,Travel
DEBIT,UPI,1000.0,9555.41,2025-03-13T11:37:41+05:30,2025-03-13,a95a11cb-13da-4251-87ba-0e756e454568,UPI/37256,Groceries
CREDIT,UPI,700.0,10255.41,2025-09-30T00:54:24+05:30,2025-09-30,0023242d-1db9-4e07-8220-f9641e53f407,UPI/33597,Cashback
CREDIT,UPI,1.0,10256.41,2025-10-23T12:09:16+05:30,2025-10-23,5b80c7f9-951b-438f-952c-47221d453adb,UPI/33592/goog-payment,Salary
DEBIT,UPI,2400.0,7856.41,2025-05-11T13:20:17+05:30,2025-05-11,9ccad65c-9862-4d10-9f9b-7d23080cb7b1,UPI/33594,Groceries
DEBIT,UPI,2520.0,5336.41,2025-08-18T08:54:59+05:30,2025-08-18,180cf57a-a5c1-499f-b244-c1a7f947fd02,UPI/37252,Rent
CREDIT,OTHERS,850.0,6186.41,2025-06-16T11:06:59+05:30,2025-06-16,88dc08eb-4d59-49dd-b0aa-e78d9add4e2c,NEFT,Income
CREDIT,OTHERS,200.0,6386.41,2025-01-18T13:37:17+05:30,2025-01-18,1e037adf-c2e8-49c6-a9f7-2b73bbdc34cc,NEFT,Refund
DEBIT,UPI,240.9,6145.51,2025-11-13T00:48:46+05:30,2025-11-13,639e951c-916f-4215-953c-97d751ce6ed8,UPI/EURONETGPAY,Fuel
DEBIT,UPI,5000.0,1145.51,2025-05-08T06:38:16+05:30,2025-05-08,24c9cfcd-9ea9-411f-85df-98faebff3b25,UPI/33610,Groceries
DEBIT,UPI,500.0,645.51,2025-09-29T23:59:51+05:30,2025-09-29,9a3605e0-3524-4ec7-83da-85fb7675ebb9,UPI/37273,Entertainment
DEBIT,UPI,500.0,145.51,2025-02-10T07:49:05+05:30,2025-02-10,193526b9-3727-4792-94a4-db19dd9f5ea7,UPI/33613,Education
DEBIT,UPI,15.0,130.51,2025-06-06T05:59:12+05:30,2025-06-06,7f1d2a75-1a8b-436a-be96-06bb383a7153,UPI/3727,Education
CREDIT,OTHERS,228.0,358.51,2025-12-02T05:20:50+05:30,2025-12-02,862ad5d8-cf18-4308-a3e6-4c7bc06c34df,NEFT,Bonus
DEBIT,UPI,20.0,338.51,2025-03-04T08:07:17+05:30,2025-03-04,6bc28a65-1437-4c07-aa79-c9b563bc5265,UPI/3728,Entertainment
CREDIT,OTHERS,550.0,888.51,2025-11-23T09:32:26+05:30,2025-11-23,62254c56-0884-4f06-bf06-2bc1264348b3,NEFT,Salary
DEBIT,UPI,10.0,878.51,2025-07-31T01:24:54+05:30,2025-07-31,237a72cd-64e9-4ae3-92a1-c7eba58fa216,UPI/3729,Travel
DEBIT,UPI,500.0,378.51,2025-03-17T01:19:29+05:30,2025-03-17,62202a0c-8ad2-4b14-ac71-f60b6d75f61e,UPI/33647,Healthcare
DEBIT,UPI,78.0,300.51,2025-11-13T22:37:51+05:30,2025-11-13,4137df5c-c8b0-4f8c-b0ff-a0618ab05e36,UPI/3730,Shopping
CREDIT,OTHERS,1059.0,1359.51,2025-10-28T19:56:40+05:30,2025-10-28,aa0dcff2-c956-46a6-96ce-efbdf01d5d9b,NEFT,Bonus
CREDIT,UPI,700.0,2059.51,2025-06-02T01:56:12+05:30,2025-06-02,55476aac-ad49-4aaf-84b8-95c06cfe2b22,UPI/3731,Refund
CREDIT,OTHERS,250.0,2309.51,2025-11-14T19:08:11+05:30,2025-11-14,e5c67e48-2712-413e-a53d-6dd9996e11ae,NEFT,Income
CREDIT,UPI,5000.0,7309.51,2025-11-21T11:47:11+05:30,2025-11-21,b20c5a06-a9ec-4f85-b905-f5f595851a46,UPI/4367,Salary
CREDIT,OTHERS,900.0,8209.51,2025-03-04T05:27:54+05:30,2025-03-04,2996bcc7-9f66-4df3-8e7c-09a8fa75163a,IMPS,Income
DEBIT,UPI,1720.0,6489.51,2025-08-07T05:46:52+05:30,2025-08-07,45bd7eda-edf6-4d6a-abef-ca41658bb597,UPI/43677,Food
CREDIT,UPI,120.0,6609.51,2025-02-26T11:00:56+05:30,2025-02-26,198742d6-1048-43de-aa4e-41cc27c472e0,UPI/40013/,Income
DEBIT,UPI,3375.0,3234.51,2025-10-31T11:03:33+05:30,2025-10-31,c15cb3cc-f7f3-4876-a2d1-55bbdea480f0,UPI/43672,Rent
DEBIT,UPI,500.0,2734.51,2025-02-25T12:41:11+05:30,2025-02-25,cf816ca2-9fc0-4e43-b8ce-6e8a8f22211c,UPI/43681,Healthcare
DEBIT,UPI,60.0,2674.51,2025-11-01T08:00:27+05:30,2025-11-01,8ee308dd-abf8-4647-a620-446e808ed0ef,UPI/43683,Rent
DEBIT,UPI,250.0,2424.51,2025-05-09T18:00:38+05:30,2025-05-09,451c2fc7-caaa-43e6-a9d9-f1fef5f04fd5,UPI/43685,Entertainment
CREDIT,OTHERS,70.0,2494.51,2025-08-01T05:04:39+05:30,2025-08-01,5d37f0e9-2445-4da1-8f90-9db6918dffb7,NEFT,Transfer In
DEBIT,UPI,20.0,2474.51,2025-10-09T01:17:33+05:30,2025-10-09,5f4d9d8c-ad15-4521-a4ef-78ce8a7bc41f,UPI/43699,Groceries
CREDIT,OTHERS,600.0,3074.51,2025-04-15T11:50:12+05:30,2025-04-15,1862c07d-6102-47a5-8cfe-9be7d7ac500f,NEFT,Transfer In
DEBIT,UPI,1500.0,1574.51,2025-04-29T22:04:41+05:30,2025-04-29,f7cdffdc-88ab-4e12-a0cd-fc8afb8cedcf,UPI/BHARATPE,Fuel
DEBIT,UPI,241.0,1333.51,2025-06-21T04:10:23+05:30,2025-06-21,ab016bb8-dfba-4171-8adf-2e4737c99d8b,UPI/JIOINAPPDIRECT/,Subscriptions
CREDIT,OTHERS,550.0,1883.51,2025-05-15T16:18:01+05:30,2025-05-15,1115107b-8f3c-4048-a6bf-cd73d8ca2315,NEFT,Income
DEBIT,UPI,1500.0,383.51,2025-10-30T01:51:05+05:30,2025-10-30,4d94c4b0-086b-4f5c-a7c7-fd861ef2a2f6,UPI/PAYTMUP,Rent
CREDIT,OTHERS,2100.0,2483.51,2025-10-25T03:59:35+05:30,2025-10-25,ce4a5a75-f6f6-469f-a474-6af88d46068a,NEFT,Transfer In
DEBIT,UPI,500.0,1983.51,2025-07-29T13:39:00+05:30,2025-07-29,f8d997e5-7366-4a8f-bdd2-db5f3255c418,UPI/43747/,Subscriptions
DEBIT,UPI,500.0,1483.51,2025-02-11T00:04:04+05:30,2025-02-11,714a7169-2cb5-4d1b-b862-26ee6df6534f,UPI/40084/,Healthcare
DEBIT,UPI,200.0,1283.51,2025-07-19T17:34:01+05:30,2025-07-19,ea3b8828-50eb-4c18-826d-badcc15f5f44,UPI/40086/,Travel
DEBIT,UPI,240.9,1042.61,2025-03-01T11:14:50+05:30,2025-03-01,04a2fd59-6e28-4bea-841b-eb19416faace,UPI/EURONETGPAY,Travel
DEBIT,UPI,15.0,1027.61,2025-10-26T19:58:52+05:30,2025-10-26,0bf5340d-2711-4f50-971d-0f218701732f,UPI/GPAYBILLREACHARGE,Rent
DEBIT,UPI,300.0,727.61,2025-08-26T17:58:39+05:30,2025-08-26,02fb796f-83a5-4935-bd8a-94a2d5545f0c,UPI/GPAY,Shopping
CREDIT,OTHERS,790.0,1517.61,2025-08-01T19:40:15+05:30,2025-08-01,264fc9ff-d326-4ff3-b453-23596ce53c7a,NEFT,Salary
DEBIT,UPI,500.0,1017.61,2025-06-15T14:27:27+05:30,2025-06-15,fefda690-3a17-4220-83c2-9efa5f59b365,UPI/40101,Bills
DEBIT,UPI,140.0,877.61,2025-08-04T08:35:22+05:30,2025-08-04,70b8c222-792d-4db2-a7b4-f1922e0ac67b,UPI/40108,Bills
CREDIT,UPI,1.0,878.61,2025-01-31T00:41:03+05:30,2025-01-31,acf395c0-4bf7-4767-8821-e0a099972b69,UPI/4376,Income
CREDIT,UPI,1999.0,2877.61,2025-11-21T10:47:26+05:30,2025-11-21,ed0cd356-1ae5-43f4-8178-c22ff9fe61ed,UPI/4376,Transfer In
DEBIT,UPI,1000.0,1877.61,2025-06-11T08:22:52+05:30,2025-06-11,a9ff7b75-7cac-4d51-9e3b-2d78c9af1965,UPI/43775,Education
CREDIT,OTHERS,470.0,2347.61,2025-11-08T04:26:36+05:30,2025-11-08,62c9d5e2-428e-4a79-bd11-92d8f07db62c,NEFT,Refund
DEBIT,UPI,110.0,2237.61,2025-09-15T18:24:22+05:30,2025-09-15,c7cbcd85-01cf-4dc9-b995-fccb5906ff33,UPI/43787,Food
CREDIT,OTHERS,690.0,2927.61,2025-04-25T18:28:26+05:30,2025-04-25,e96afe40-f953-486a-8a3b-e031a1901448,IMPS,Salary
DEBIT,UPI,220.0,2707.61,2025-06-30T00:39:57+05:30,2025-06-30,3fe91676-7889-4829-a932-6d8b2755cb08,UPI/40123,Travel
DEBIT,UPI,500.0,2207.61,2025-04-30T19:13:27+05:30,2025-04-30,4e5f8715-5a80-43d6-bf83-56a26a12d55d,UPI/43791,Subscriptions
DEBIT,UPI,350.0,1857.61,2025-01-01T20:30:23+05:30,2025-01-01,7e3b7c17-647b-45b7-8baf-79d338c2a6fd,UPI/PAYTM,Shopping
DEBIT,UPI,100.0,1757.61,2025-02-25T13:25:49+05:30,2025-02-25,c1795188-ceec-4f70-a41f-b54e5ca02f5d,UPI/40135,Rent
CREDIT,OTHERS,290.0,2047.61,2025-03-24T04:19:01+05:30,2025-03-24,2d13afe7-357d-425c-a331-09ce27110425,NEFT,Refund
DEBIT,UPI,15.0,2032.61,2025-01-11T17:42:54+05:30,2025-01-11,f5e5f32a-7d3e-427d-a391-3c8ede50d9c5,UPI/BILLDESKRECHARGE,Healthcare
DEBIT,UPI,110.0,1922.61,2025-09-25T10:17:41+05:30,2025-09-25,21b1114b-b2dd-46c5-b71d-7b261bc4fb63,UPI/43817,Education
DEBIT,UPI,80.0,1842.61,2025-07-06T22:20:57+05:30,2025-07-06,d070801c-7401-4b6f-bc6f-33a8e5a840f1,UPI/43811,Shopping
CREDIT,OTHERS,1500.0,3342.61,2025-11-05T22:49:32+05:30,2025-11-05,1b937e4f-f0f1-41d8-9dad-ec57557ffef6,NEFT,Income
DEBIT,UPI,10.0,3332.61,2025-10-30T04:00:10+05:30,2025-10-30,55b413a1-929e-418d-b353-f3867142573c,UPI/43824,Fuel
CREDIT,UPI,150.0,3482.61,2025-07-23T03:05:00+05:30,2025-07-23,a1143671-1045-46d8-8f37-fe367402e90e,UPI/40168/,Transfer In
DEBIT,UPI,10.0,3472.61,2025-11-27T03:36:59+05:30,2025-11-27,0da5a399-c646-4b72-aa52-8d009ca1a91c,UPI/GPAY,Shopping
DEBIT,UPI,10.0,3462.61,2025-04-08T04:12:07+05:30,2025-04-08,45778d12-35b5-412d-b6e4-ef3882626971,UPI/4383,Food
DEBIT,UPI,300.0,3162.61,2025-01-09T05:36:27+05:30,2025-01-09,2e32ecbb-f985-43d6-8993-a41220da1f0a,UPI/43846,Subscriptions
DEBIT,UPI,15.0,3147.61,2025-11-01T12:13:40+05:30,2025-11-01,7fa370c4-156e-413a-a692-e597f5ce0483,Gpay BILL Payment,Fuel
DEBIT,UPI,240.9,2906.71,2025-10-23T22:29:51+05:30,2025-10-23,e785ff49-b468-4823-a5ef-e441e86f9b6f,UPI/EURONETGPAY,Travel
DEBIT,UPI,500.0,2406.71,2025-08-18T00:14:02+05:30,2025-08-18,a52446ee-379a-4d3f-9ea2-b77924d94cb1,UPI/43857/,Travel
DEBIT,UPI,155.0,2251.71,2025-08-19T06:49:41+05:30,2025-08-19,4a553536-d496-4f81-9e10-ee18ecbc34dc,UPI/43856/,Education
CREDIT,OTHERS,90.0,2341.71,2025-11-24T20:16:07+05:30,2025-11-24,3643d209-2c06-4e4c-870f-ba26700256c7,NEFT,Refund
CREDIT,OTHERS,580.0,2921.71,2025-06-15T23:01:30+05:30,2025-06-15,8481b283-de2a-4f1d-aa70-ec139e19ddfb,NEFT,Refund
DEBIT,UPI,300.0,2621.71,2025-04-13T00:46:10+05:30,2025-04-13,6387b594-6998-47c4-bc67-75f6d22c97c2,UPI/43876,Rent
DEBIT,UPI,50.0,2571.71,2025-01-01T10:58:59+05:30,2025-01-01,61dc4e95-c640-4fb5-8497-5b76fc6ef8cc,UPI/PAYTM,Healthcare
DEBIT,UPI,10.0,2561.71,2025-12-07T04:35:11+05:30,2025-12-07,24da6ab1-cf94-447f-862f-04a7da71e23e,UPI/40220/UP,Travel
CREDIT,OTHERS,350.0,2911.71,2025-07-08T11:08:12+05:30,2025-07-08,2a1f7267-bfc4-418b-b545-639119d674e8,NEFT,Bonus
DEBIT,UPI,240.9,2670.81,2025-06-02T15:14:30+05:30,2025-06-02,c86f88f3-0dda-4247-a903-f66640ce38ec,Gpay BILL Payment,Subscriptions
DEBIT,UPI,500.0,2170.81,2025-02-12T02:51:47+05:30,2025-02-12,0746569b-5e27-437f-84aa-9f06e4286be7,UPI/40246,Rent
CREDIT,OTHERS,300.0,2470.81,2025-11-05T04:18:07+05:30,2025-11-05,eef93922-2306-4b7d-93d5-c95986a33666,NEFT,Salary
DEBIT,UPI,260.0,2210.81,2025-04-30T04:27:53+05:30,2025-04-30,1341bb31-78dc-4d05-88a7-a971235de080,UPI/43923-,Groceries
CREDIT,OTHERS,550.0,2760.81,2025-09-07T07:29:01+05:30,2025-09-07,f489760e-afcc-45d5-9a73-9ce9d7c52f5f,NEFT,Cashback
DEBIT,UPI,120.0,2640.81,2025-11-30T21:06:15+05:30,2025-11-30,46c5404b-1418-423a-bd01-e4e4310461c5,UPI/43933,Groceries
DEBIT,UPI,500.0,2140.81,2025-09-12T02:07:40+05:30,2025-09-12,6a348480-54f6-4ee7-87bc-86a7312a5709,UPI/40278,Groceries
DEBIT,UPI,35.0,2105.81,2025-04-22T15:16:47+05:30,2025-04-22,c76f9685-7f8e-4bba-8477-1253137a3ef5,UPI/40279,Groceries
CREDIT,OTHERS,1720.0,3825.81,2025-03-11T21:05:44+05:30,2025-03-11,1f8b3234-a7be-47e7-bfe6-b369a62c4a18,NEFT,Salary
DEBIT,UPI,15.0,3810.81,2025-05-28T02:49:55+05:30,2025-05-28,31452e9f-03fd-4d51-aa53-e51ef763c2eb,UPI/BILLDESKRECHARGE,Fuel
DEBIT,UPI,800.0,3010.81,2025-10-14T07:27:26+05:30,2025-10-14,debc511b-ad48-4d6a-a7d6-07232fd917fe,UPI/43941,Groceries
DEBIT,UPI,50.0,2960.81,2025-02-21T13:47:18+05:30,2025-02-21,118471d8-da4d-4b27-bfea-94539b969998,UPI/BHARATPE6,Fuel
CREDIT,OTHERS,1850.0,4810.81,2025-11-25T16:24:23+05:30,2025-11-25,5bb081ab-1a92-4b2e-a6f4-2c9cc7580ce1,NEFT,Salary
CREDIT,UPI,100.0,4910.81,2025-08-08T13:13:15+05:30,2025-08-08,9b39127d-c6b9-48df-a402-0e584deb0560,UPI/40295/,Salary
CREDIT,OTHERS,800.0,5710.81,2025-04-26T03:43:17+05:30,2025-04-26,d41d0c9b-b7a9-47d0-a10f-b26c69a5dbc1,NEFT,Bonus
